alim_grp_code;alim_ssgrp_code;alim_ssssgrp_code;alim_code;Energie, Règlement UE N° 1169/2011 (kJ/100 g);Energie, Règlement UE N° 1169/2011 (kcal/100 g);Energie, N x facteur Jones, avec fibres  (kJ/100 g);Energie, N x facteur Jones, avec fibres  (kcal/100 g);Eau (g/100 g);Protéines, N x facteur de Jones (g/100 g);Protéines, N x 6.25 (g/100 g);Glucides (g/100 g);Lipides (g/100 g);Sucres (g/100 g);Fructose (g/100 g);Galactose (g/100 g);Glucose (g/100 g);Lactose (g/100 g);Maltose (g/100 g);Saccharose (g/100 g);Amidon (g/100 g);Fibres alimentaires (g/100 g);Polyols totaux (g/100 g);Cendres (g/100 g);Alcool (g/100 g);Acides organiques (g/100 g);AG saturés (g/100 g);AG monoinsaturés (g/100 g);AG polyinsaturés (g/100 g);AG 4:0, butyrique (g/100 g);AG 6:0, caproïque (g/100 g);AG 8:0, caprylique (g/100 g);AG 10:0, caprique (g/100 g);AG 12:0, laurique (g/100 g);AG 14:0, myristique (g/100 g);AG 16:0, palmitique (g/100 g);AG 18:0, stéarique (g/100 g);AG 18:1 9c (n-9), oléique (g/100 g);AG 18:2 9c,12c (n-6), linoléique (g/100 g);AG 18:3 c9,c12,c15 (n-3), alpha-linolénique (g/100 g);AG 20:4 5c,8c,11c,14c (n-6), arachidonique (g/100 g);AG 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100 g);AG 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100 g);Cholestérol (mg/100 g);Sel chlorure de sodium (g/100 g);Calcium (mg/100 g);Chlorure (mg/100 g);Cuivre (mg/100 g);Fer (mg/100 g);Iode (µg/100 g);Magnésium (mg/100 g);Manganèse (mg/100 g);Phosphore (mg/100 g);Potassium (mg/100 g);Sélénium (µg/100 g);Sodium (mg/100 g);Zinc (mg/100 g);Rétinol (µg/100 g);Beta-Carotène (µg/100 g);Vitamine D (µg/100 g);Vitamine E (mg/100 g);Vitamine K1 (µg/100 g);Vitamine K2 (µg/100 g);Vitamine C (mg/100 g);Vitamine B1 ou Thiamine (mg/100 g);Vitamine B2 ou Riboflavine (mg/100 g);Vitamine B3 ou PP ou Niacine (mg/100 g);Vitamine B5 ou Acide pantothénique (mg/100 g);Vitamine B6 (mg/100 g);Vitamine B9 ou Folates totaux (µg/100 g);Vitamine B12 (µg/100 g)
9;901;0;16402;3030,0;738,0;3030,0;738,0;15,300000190734863;0,7200000286102295;0,7200000286102295;0,550000011920929;81,4000015258789;0,38999998569488525;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,38999998569488525;0,06000000238418579;0,06000000238418579;1,2080000638961792;0,0;0,0;2,049999952316284;0,0;0,09425000101327896;54,900001525878906;21,200000762939453;2,7200000286102295;3,059999942779541;2,5999999046325684;1,2999999523162842;2,380000114440918;2,5899999141693115;6,440000057220459;21,899999618530273;9,649999618530273;18,600000381469727;1,6100000143051147;0,44999998807907104;0,05400000140070915;0,0;0,0;218,0;1,899999976158142;17,799999237060547;1200,0;0,009200000204145908;0,12999999523162842;1,5;4,940000057220459;0,004699999932199717;24,0;39,0;5,987500190734863;762,0;0,052000001072883606;697,0;158,0;1,1299999952316284;2,109999895095825;7,0;15,0;0,0;0,006000000052154064;0,03500000014901161;0,07100000232458115;0,10999999940395355;0,003000000026077032;3,0;0,17000000178813934
9;901;0;16403;3010,0;732,0;3010,0;732,0;15,699999809265137;0,5;0,5;0,6800000071525574;80,80000305175781;0,7599999904632568;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,9042856693267822;0,06000000238418579;0,06000000238418579;1,2080000638961792;0,0;0,0;2,609999895095825;0,0;0,08500000089406967;52,900001525878906;19,700000762939453;1,909999966621399;2,9100000858306885;1,7799999713897705;1,100000023841858;2,190000057220459;2,619999885559082;9,0;23,700000762939453;7,869999885559082;16,700000762939453;1,159999966621399;0,4000000059604645;0,07999999821186066;0,03999999910593033;0,0016666665906086564;245,0;2,5199999809265137;24,0;1090,0;0,01263333298265934;0,23000000417232513;2,177142858505249;7,400000095367432;0,003719999920576811;24,0;35,0;5,987500190734863;1010,0;0,17000000178813934;887,0;273,77777099609375;1,1385713815689087;1,7699999809265137;6,110000133514404;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,05000000074505806;0,004116666503250599;2,1449999809265137;0,07599999755620956
9;901;0;16404;3100,0;755,0;3100,0;755,0;15,600000381469727;0,699999988079071;0,699999988079071;0,5;83,4000015258789;0,7599999904632568;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,9042856693267822;0,06000000238418579;0,06000000238418579;1,2080000638961792;0,0;0,0;1,0;0,0;0,09425000101327896;40,608333587646484;15,775833129882812;1,7925000190734863;2,2066667079925537;1,5333333015441895;0,9016667008399963;1,752500057220459;2,0783333778381348;6,423333168029785;17,69416618347168;6,193333148956299;13,244545936584473;1,0449999570846558;0,31727272272109985;0,05400000140070915;0,012500000186264515;0,0016666665906086564;163,625;0,054999999701976776;20,770000457763672;709,5499877929688;0,01263333298265934;0,22466666996479034;2,177142858505249;3,2980000972747803;0,003719999920576811;20,649999618530273;36,8401985168457;5,987500190734863;326,20001220703125;0,10712499916553497;634,2999877929688;273,77777099609375;1,1385713815689087;1,9058332443237305;6,768571376800537;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,08122222125530243;0,004116666503250599;2,1449999809265137;0,12449999898672104
9;901;0;16410;2260,0;550,0;2260,0;550,0;37,70000076293945;0,5600000023841858;0,5600000023841858;0,699999988079071;60,599998474121094;0,7599999904632568;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,9042856693267822;0,06000000238418579;0,06000000238418579;0,0;0,0;0,0;1,0820000171661377;0,0;0,039000000804662704;40,099998474121094;14,0;1,5;2,049999952316284;1,340000033378601;0,8500000238418579;1,909999966621399;2,240000009536743;6,96999979019165;17,299999237060547;6,079999923706055;11,800000190734863;0,9100000262260437;0,33000001311302185;0,07000000029802322;0,029999999329447746;0,0016666665906086564;181,0;0,04500000178813934;18,0;80,30000305175781;0,01263333298265934;0,22466666996479034;2,177142858505249;1,7999999523162842;0,003719999920576811;20,0;27,0;5,987500190734863;18,0;0,12999999523162842;660,0;304,0;1,1385713815689087;1,3799999952316284;6,768571376800537;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,09099999815225601;0,004116666503250599;2,1449999809265137;0,10000000149011612
9;901;0;16411;2280,0;555,0;2280,0;555,0;37,0;0,8999999761581421;0,8999999761581421;0,5;61,0;0,5;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,9042856693267822;0,06000000238418579;0,06000000238418579;0,0;0,0;0,0;1,2799999713897705;0,0;0,09425000101327896;34,29999923706055;15,899999618530273;2,049999952316284;1,7899999618530273;1,059999942779541;0,6200000047683716;1,3799999952316284;1,5499999523162842;5,550000190734863;14,5;6,679999828338623;13,244545936584473;1,0449999570846558;0,31727272272109985;0,05400000140070915;0,0;0,0;106,0;1,1299999952316284;48,0;709,5499877929688;0,0;1,090000033378601;2,0;5,0;0,003719999920576811;34,0;71,0;5,987500190734863;450,0;0,25999999046325684;456,0;107,0;1,0;1,5800000429153442;4,800000190734863;15,0;0,0;0,009999999776482582;0,07000000029802322;0,019999999552965164;0,08122222125530243;0,009999999776482582;1,0;0,12999999523162842
9;901;0;16412;1510,0;368,0;1510,0;368,0;56,5;0,33000001311302185;0,33000001311302185;3,7300000190734863;38,900001525878906;1,059999942779541;0,06300000101327896;0,05000000074505806;0,06300000101327896;1,059999942779541;0,06300000101327896;0,06300000101327896;1,2080000638961792;0,5099999904632568;0,0;0,550000011920929;0,0;0,11999999731779099;25,0;9,489999771118164;0,9700000286102295;1,3600000143051147;0,8899999856948853;0,5600000023841858;1,1399999856948853;1,3799999952316284;4,320000171661377;10,800000190734863;3,630000114440918;8,029999732971191;0,5799999833106995;0,2199999988079071;0,03400000184774399;0,01899999938905239;0,004999999888241291;101,0;0,4000000059604645;20,770000457763672;709,5499877929688;0,01263333298265934;0,2199999988079071;5,090000152587891;3,2980000972747803;0,003719999920576811;20,649999618530273;36,8401985168457;5,987500190734863;161,0;0,10712499916553497;634,2999877929688;273,77777099609375;1,1385713815689087;1,5299999713897705;6,768571376800537;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,08122222125530243;0,004116666503250599;2,1449999809265137;0,12449999898672104
9;901;0;16413;2980,0;727,0;2980,0;727,0;16,600000381469727;0,7300000190734863;0,7300000190734863;0,550000011920929;80,19999694824219;0,4000000059604645;0,06700000166893005;0,05000000074505806;0,02500000037252903;0,38999998569488525;0,06700000166893005;0,06700000166893005;1,2080000638961792;0,0;0,0;2,0;0,0;0,0;53,70000076293945;20,899999618530273;2,680000066757202;2,990000009536743;2,509999990463257;1,25;2,319999933242798;2,5299999713897705;6,389999866485596;21,5;9,470000267028809;18,600000381469727;1,6100000143051147;0,44999998807907104;0,05400000140070915;0,0;0,0;211,0;1,8600000143051147;19,600000381469727;1200,0;0,00860000029206276;0,1899999976158142;1,5299999713897705;4,940000057220459;0,004699999932199717;24,600000381469727;40,900001525878906;5,0;743,0;0,06400000303983688;682,0;155,0;1,1200000047683716;2,0799999237060547;6,869999885559082;15,0;0,0;0,006200000178068876;0,03700000047683716;0,06800000369548798;0,10999999940395355;0,0034000000450760126;2,880000114440918;0,17000000178813934
9;901;0;16414;3050,0;741,0;3050,0;741,0;16,700000762939453;0,6899999976158142;0,6800000071525574;0,9900000095367432;81,5;0,8399999737739563;0,05000000074505806;0,05000000074505806;0,05000000074505806;0,8399999737739563;0,05000000074505806;0,05000000074505806;0,04800000041723251;0,017000000923871994;0,0;0,14000000059604645;0,0;0,10000000149011612;54,5;18,899999618530273;1,7899999618530273;3,1500000953674316;2,0899999141693115;1,2999999523162842;2,190000057220459;2,7300000190734863;9,079999923706055;24,799999237060547;7,329999923706055;15,899999618530273;1,2000000476837158;0,3700000047683716;0,08799999952316284;0,005499999970197678;0,004999999888241291;214,0;0,0729999989271164;17,799999237060547;709,5499877929688;0,03099999949336052;0,03200000151991844;1,6200000047683716;2,049999952316284;0,007400000002235174;23,899999618530273;28,200000762939453;5,050000190734863;29,399999618530273;0,08799999952316284;672,0;166,0;1,100000023841858;2,0899999141693115;7,0;15,0;0,009800000116229057;0,006200000178068876;0,03400000184774399;0,07000000029802322;0,10999999940395355;0,003800000064074993;2,990000009536743;0,17000000178813934
9;901;0;16415;1610,0;391,0;1610,0;391,0;54,099998474121094;0,5918182134628296;0,5890909433364868;3,5999999046325684;41,70000076293945;1,2599999904632568;0,06000000238418579;0,05000000074505806;0,04600000008940697;1,2599999904632568;0,06000000238418579;0,06000000238418579;1,2080000638961792;0,0;0,0;0,5199999809265137;0,0;0,10000000149011612;26,200000762939453;10,699999809265137;1,0399999618530273;1,5099999904632568;0,9900000095367432;0,6200000047683716;1,2000000476837158;1,4900000095367432;4,550000190734863;11,300000190734863;3,549999952316284;9,039999961853027;0,6100000143051147;0,23999999463558197;0,029999999329447746;0,019999999552965164;0,0016666665906086564;84,5;0,44999998807907104;20,770000457763672;709,5499877929688;0,01263333298265934;0,10000000149011612;2,0;3,2980000972747803;0,003719999920576811;20,649999618530273;36,8401985168457;5,987500190734863;178,0;0,10712499916553497;634,2999877929688;273,77777099609375;1,1385713815689087;1,2200000286102295;6,768571376800537;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,08122222125530243;0,004116666503250599;2,1449999809265137;0,12449999898672104
9;901;0;16712;1020,0;247,0;1020,0;247,0;68,80000305175781;0,4000000059604645;0,4000000059604645;3,799999952316284;25,600000381469727;0,7599999904632568;0,06000000238418579;0,05000000074505806;0,04600000008940697;0,9042856693267822;0,06000000238418579;0,06000000238418579;2,9000000953674316;0,0;0,0;0,8399999737739563;0,0;0,09425000101327896;16,299999237060547;5,849999904632568;0,8700000047683716;0,7699999809265137;0,5099999904632568;0,3100000023841858;0,6899999976158142;0,8399999737739563;2,7100000381469727;7,75;2,259999990463257;4,860000133514404;1,0449999570846558;0,10999999940395355;0,029999999329447746;0,013000000268220901;0,0016666665906086564;70,0;0,7200000286102295;18,0;465,0;0,01263333298265934;0,22466666996479034;2,177142858505249;2,5;0,003719999920576811;14,0;51,20000076293945;8,100000381469727;286,0;0,10712499916553497;342,0;491,0;1,1385713815689087;2,200000047683716;6,768571376800537;15,0;0,0016333333915099502;0,005900000222027302;0,036000002175569534;0,05050000175833702;0,05999999865889549;0,004116666503250599;2,1449999809265137;0,12449999898672104
